Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Geography,Gender,CreditScoreBins,Balance,EstimatedSalary
33,8,1,1,0,2.0,0.0,0,0.5808322813457847,0.20679109854991148
33,8,1,1,0,2.0,0.0,2,0.0,0.5994128439265949
33,8,1,1,0,2.0,1.0,1,0.48835836095842744,0.9813373177138416
33,8,1,1,0,0.0,0.0,1,0.0,0.6059464678876832
33,8,1,1,1,0.0,0.0,0,0.0,0.0692434627506927
33,8,1,1,1,0.0,0.0,1,0.5049049596192622,0.19721638416468767
33,8,1,1,1,0.0,0.0,4,0.2911914554630528,0.9314360521429796
33,8,1,1,1,0.0,1.0,0,0.0,0.6232087164324193
33,8,1,1,1,0.0,1.0,0,0.3618668041673813,0.29826823461640584
33,8,1,1,1,0.0,1.0,2,0.2987806722641851,0.16381054390694308
33,8,1,1,1,1.0,0.0,1,0.3856522781819503,0.8739154589263275
33,8,1,1,1,1.0,0.0,1,0.6063971630872121,0.16082760903666296
33,8,1,1,1,2.0,1.0,1,0.3856906204427463,0.1842799487351042
33,8,1,1,1,2.0,1.0,2,0.44392346709375113,0.22545673111782175
33,8,2,0,0,0.0,1.0,1,0.0,0.5868692460129942
33,8,2,0,0,1.0,0.0,0,0.5694394485027766,0.388668517843454
33,8,2,0,0,2.0,0.0,3,0.0,0.4566858134951888
33,8,2,0,1,0.0,0.0,0,0.0,0.34405020679474885
33,8,2,0,1,0.0,1.0,2,0.0,0.07618352552668779
33,8,2,1,0,0.0,0.0,0,0.0,0.8883696893053286
33,8,2,1,0,0.0,0.0,1,0.0,0.6925296365802934
33,8,2,1,0,0.0,0.0,4,0.0,0.7185416207247791
33,8,2,1,0,1.0,0.0,0,0.369310105150661,0.006713991186158278
33,8,2,1,0,2.0,1.0,1,0.0,0.5709069716157893
33,8,2,1,0,2.0,1.0,0,0.4568971808434254,0.5505665791083048
33,8,2,1,1,0.0,0.0,0,0.0,0.617546125655
33,8,2,1,1,0.0,1.0,1,0.0,0.5646397230935554
33,9,1,0,0,0.0,0.0,1,0.5107763873371854,0.7391267366033456
33,9,1,0,0,2.0,0.0,0,0.5267807339625423,0.49365999452947745
33,9,1,0,0,0.0,1.0,1,0.0,0.7139977867886383
33,9,1,0,1,1.0,0.0,0,0.2998918006908702,0.5084640083127938
33,9,1,0,1,2.0,1.0,0,0.0,0.9168207063774589
33,9,1,0,1,2.0,1.0,3,0.6734398416504487,0.5949114640448162
33,9,1,1,0,0.0,0.0,0,0.2717984820051839,0.09994319457508191
33,9,1,1,0,0.0,0.0,1,0.0,0.0348205253601719
33,9,1,1,0,0.0,0.0,1,0.5251762578184633,0.5939091183207995
33,9,1,1,0,0.0,0.0,2,0.5879293062773018,0.9530927203547939
33,9,1,1,1,0.0,1.0,1,0.5087258735209982,0.9636219758986984
33,9,1,1,1,1.0,1.0,2,0.47540593075060883,0.9857774417456866
33,9,1,1,1,2.0,0.0,4,0.0,0.6202295819250737
33,9,2,0,0,0.0,1.0,3,0.6398668080733496,0.4676924646303721
33,9,2,0,0,2.0,0.0,1,0.0,0.45755889687465146
33,9,2,0,0,0.0,1.0,3,0.6049174387895899,0.9012778720367794
33,9,2,0,1,0.0,1.0,0,0.0,0.387577213623901
33,9,2,0,1,1.0,0.0,2,0.5656403761383756,0.9202123302775415
33,9,2,0,1,1.0,1.0,1,0.3368757410628355,0.9901219066420842
33,9,2,1,0,0.0,0.0,1,0.0,0.2468397731983404
33,9,2,1,0,0.0,0.0,1,0.0,0.3239959916171994
33,9,2,1,0,0.0,1.0,2,0.4485034142746962,0.8868390431286188
33,9,2,1,0,1.0,0.0,2,0.5419028897350315,0.6087400346733113
33,9,2,1,0,1.0,1.0,2,0.5994949582916316,0.853844042106021
33,9,2,1,1,0.0,0.0,1,0.0,0.42085634178063996
33,9,2,1,1,0.0,0.0,2,0.0,0.7147927627088387
33,9,2,1,1,0.0,0.0,3,0.0,0.005534178514048091
33,9,2,1,1,0.0,1.0,1,0.0,0.2072011877134266
33,9,2,1,1,0.0,1.0,2,0.0,0.1938827157993588
33,9,2,1,1,1.0,0.0,1,0.5985945130152247,0.3280284767195267
33,9,2,1,1,2.0,1.0,1,0.0,0.7523896532118818
33,10,1,0,0,0.0,1.0,3,0.5385482209131206,0.9760602637551885
33,10,1,0,0,1.0,1.0,3,0.3330259708234527,0.3488111114611445
33,10,1,0,0,2.0,0.0,2,0.0,0.7916995073029474
33,10,1,0,1,1.0,1.0,3,0.30567080044331946,0.15193876015159447
33,10,1,1,0,0.0,0.0,2,0.73244268220615,0.8206172189444092
33,10,1,1,0,2.0,1.0,4,0.3012873872415689,0.3133441243638767
33,10,1,1,0,0.0,0.0,4,0.0,0.02425301616304357
33,10,1,1,1,2.0,1.0,3,0.0,0.49408973556974684
33,10,2,0,0,1.0,1.0,3,0.5190542104166677,0.27006754145020845
33,10,2,1,0,0.0,1.0,0,0.5878629845288978,0.5022277127465672
33,10,2,1,0,1.0,1.0,2,0.40727858868913674,0.1161128387761031
33,10,2,1,0,2.0,0.0,3,0.0,0.8101318175885797
33,10,2,1,1,0.0,0.0,2,0.47161447103881904,0.9646783267802075
33,10,2,1,1,2.0,1.0,1,0.2668361086367776,0.7038044633262477
34,0,1,0,0,0.0,0.0,1,0.4109563767504169,0.6282361965567711
34,0,1,0,0,2.0,0.0,1,0.0,0.4999141418005419
34,0,1,0,1,2.0,0.0,1,0.41645661790410604,0.21621109815987422
34,0,1,1,0,2.0,0.0,0,0.0,0.9149741800341933
34,0,1,1,1,0.0,0.0,1,0.0,0.8396813395679287
34,0,1,1,1,0.0,1.0,2,0.740279649000118,0.5101749217050228
34,0,2,0,1,0.0,0.0,1,0.0,0.01872503824115203
34,0,2,0,1,2.0,0.0,1,0.2623070984717341,0.8017501671409619
34,0,2,1,0,0.0,0.0,4,0.0,0.21580845970790208
34,0,2,1,0,0.0,1.0,1,0.0,0.9278088557457237
34,0,2,1,1,1.0,0.0,2,0.5605513377961547,0.3863385453310791
34,1,1,0,0,0.0,0.0,0,0.4486777480051762,0.8281541887250232
34,1,1,0,0,0.0,0.0,1,0.33501821396886683,0.1874141980559143
34,1,1,0,0,0.0,1.0,4,0.0,0.5722373986715731
34,1,1,0,0,2.0,0.0,1,0.4828695587120652,0.5967887433249874
34,1,1,0,0,2.0,0.0,1,0.5481230247707346,0.12376071914867869
34,1,1,0,0,1.0,1.0,0,0.5402587959119179,0.7473691237513183
34,1,1,0,1,0.0,0.0,3,0.0,0.4316349211349684
34,1,1,0,1,1.0,1.0,0,0.405489974036869,0.9782938270604843
34,1,1,1,0,0.0,0.0,2,0.6588821381621518,0.7774945007248192
34,1,1,1,0,1.0,1.0,1,0.4050769776685028,0.5521523805523426
34,1,1,1,1,0.0,0.0,0,0.31418943842896535,0.0606888957895479
34,1,1,1,1,0.0,0.0,3,0.0,0.3239932413545493
34,1,1,1,1,0.0,0.0,3,0.41105637751168217,0.45028030176881884
34,1,1,1,1,0.0,1.0,1,0.0,0.37749615088240923
34,1,1,1,1,0.0,1.0,2,0.25147664535828074,0.20319055469797362
34,1,1,1,1,0.0,1.0,3,0.6143508306500063,0.30361554528457463
34,1,1,1,1,1.0,1.0,3,0.5250613107497152,0.5427099788029757
34,1,1,1,1,2.0,0.0,1,0.4627971859012558,0.24742647922876632
34,1,2,0,1,0.0,0.0,2,0.49669301986316444,0.8183580531940801
34,1,2,0,1,0.0,2.0,0,0.3958780236230575,0.9302916928566678
34,1,2,0,1,2.0,0.0,1,0.0,0.40585710935394326
34,1,2,1,0,0.0,0.0,1,0.0,0.04840962311900786
34,1,2,1,0,0.0,0.0,1,0.24586608052695821,0.5298189477095062
34,1,2,1,0,0.0,1.0,0,0.40942260660493673,0.9042525061143338
34,1,2,1,0,0.0,1.0,2,0.0,0.4363761739246097
34,1,2,1,0,0.0,1.0,2,0.0,0.8351972113336824
34,1,2,1,1,0.0,0.0,2,0.0,0.9752958407527919
34,1,2,1,1,0.0,0.0,1,0.33281684208915263,0.3655996647679853
34,1,3,0,1,1.0,1.0,2,0.5066710153114359,0.38349422369836317
34,2,1,0,0,0.0,1.0,0,0.38270319235989403,0.045371432971848806
34,2,1,0,0,0.0,1.0,1,0.0,0.17987137771657188
34,2,1,0,0,1.0,1.0,3,0.5906809414133046,0.972957417433365
34,2,1,0,0,2.0,0.0,1,0.4045732671779208,0.9901878629409108
34,2,1,0,0,2.0,0.0,3,0.0,0.8709704776806185
34,2,1,1,0,0.0,0.0,0,0.5752095203275561,0.5633361986069669
34,2,1,1,0,0.0,1.0,2,0.44507983301108434,0.285117628733544
34,2,1,1,0,0.0,1.0,2,0.5044236088046745,0.3666492650048079
34,2,1,1,1,0.0,0.0,0,0.6440419295340193,0.25675992057241465
34,2,1,1,1,0.0,0.0,4,0.2872868023825929,0.5788370289362633
34,2,1,1,1,1.0,0.0,2,0.5835321823294869,0.3603451129582875
34,2,2,0,0,0.0,0.0,2,0.6157310324682026,0.39278281075842736
34,2,2,0,0,0.0,1.0,1,0.0,0.826948823612655
34,2,2,0,0,0.0,1.0,4,0.0,0.2595620881794211
34,2,2,0,0,0.0,1.0,4,0.0,0.8292259910821483
34,2,2,0,0,1.0,0.0,1,0.36012677497863776,0.9680242463155231
34,2,2,0,1,0.0,0.0,1,0.0,0.10743871039684288
34,2,2,0,1,1.0,0.0,1,0.15984780912441385,0.26752844896687633
34,2,2,1,0,0.0,0.0,0,0.5475932877767224,0.04833171567884732
34,2,2,1,0,0.0,0.0,3,0.0,0.8208326895218493
34,2,2,1,0,1.0,0.0,4,0.383234005488045,0.7185658230360998
34,2,2,1,0,1.0,1.0,1,0.3637274400933065,0.22425051592427075
34,2,2,1,0,1.0,1.0,4,0.43209125266756715,0.51453578816777
34,2,2,1,0,2.0,1.0,3,0.0,0.3062275947352972
34,2,2,1,1,0.0,0.0,0,0.0,0.4154174223638357
34,2,2,1,1,0.0,0.0,0,0.0,0.7426542234783421
34,2,2,1,1,0.0,1.0,0,0.0,0.4201489742270387
34,2,2,1,1,0.0,1.0,0,0.0,0.9063828595630883
34,2,2,1,1,0.0,1.0,2,0.0,0.5943157571548082
34,2,2,1,1,0.0,1.0,4,0.0,0.8585573922309581
34,3,1,0,0,0.0,0.0,3,0.5474810908285512,0.9184402610449297
34,3,1,0,0,0.0,1.0,1,0.38313272930854125,0.15481718504117142
34,3,1,0,0,0.0,1.0,4,0.5769346829224568,0.8323856428288902
34,3,1,0,1,0.0,1.0,2,0.42084282108325344,0.37344981445728065
34,3,1,0,1,2.0,0.0,0,0.0,0.6171409369594796
34,3,1,0,1,2.0,0.0,1,0.6439755679287954,0.9554144420792186
34,3,1,0,1,0.0,0.0,2,0.0,0.607289496146882
34,3,1,1,0,0.0,0.0,0,0.33110654608809503,0.6633715519832144
34,3,1,1,0,0.0,0.0,0,0.513130849262344,0.6742620920297888
34,3,1,1,0,0.0,0.0,1,0.4270124176712546,0.7694928865706674
34,3,1,1,0,0.0,0.0,2,0.5711201308866083,0.3326039136737558
34,3,1,1,0,0.0,0.0,2,0.6070345134951007,0.06059133647263314
34,3,1,1,0,0.0,0.0,4,0.4187251086686232,0.046036096447210705
34,3,1,1,0,0.0,1.0,1,0.0,0.2736003788361788
34,3,1,1,0,0.0,1.0,2,0.527515733579319,0.40158195107632777
34,3,1,1,0,1.0,0.0,0,0.5327192407084487,0.35102477286580863
34,3,1,1,1,0.0,1.0,1,0.48138222176183176,0.6586526013234263
34,3,1,1,1,2.0,0.0,1,0.0,0.20858561992670296
34,3,1,1,1,2.0,0.0,1,0.33133807435520934,0.10675669526439774
34,3,1,1,1,2.0,1.0,1,0.31019287552169095,0.8427468323224868
34,3,1,1,1,1.0,0.0,2,0.5051031277280749,0.1304865114618446
34,3,2,0,0,2.0,0.0,0,0.0,0.6564111872683841
34,3,2,1,0,0.0,0.0,2,0.0,0.9814781311615258
34,3,2,1,0,2.0,1.0,1,0.0,0.19289902185658725
34,3,2,1,1,0.0,0.0,0,0.0,0.5235118953860093
34,3,2,1,1,0.0,0.0,0,0.0,0.6298990553597867
34,3,2,1,1,0.0,0.0,1,0.0,0.5279907731188328
34,3,2,1,1,0.0,0.0,1,0.5368410736008393,0.4188471999075911
34,3,2,1,1,0.0,1.0,0,0.0,0.01941565419497562
34,3,2,1,1,0.0,1.0,0,0.0,0.3061254849838159
34,3,2,1,1,0.0,1.0,1,0.0,0.18931162926059436
34,3,2,1,1,0.0,1.0,1,0.0,0.22374471762053272
34,3,2,1,1,0.0,1.0,2,0.4715363516717087,0.6806085481163452
34,3,2,1,1,1.0,0.0,1,0.37879814071123463,0.7352916703545188
34,3,2,1,1,1.0,1.0,4,0.5168171268262743,0.44370442377247027
34,3,2,1,1,2.0,0.0,2,0.0,0.3852177882987825
34,4,1,0,0,0.0,0.0,2,0.49547786513639863,0.48890339027377105
34,4,1,0,1,0.0,0.0,1,0.42250437219350695,0.71498698125671
34,4,1,0,1,0.0,1.0,3,0.0,0.32580621449348407
34,4,1,0,1,1.0,1.0,0,0.5908755224083213,0.16864955603260107
34,4,1,1,0,0.0,0.0,2,0.3987864953455804,0.5474766340185487
34,4,1,1,0,0.0,1.0,1,0.49573569890468283,0.5344576907094627
34,4,1,1,0,0.0,2.0,2,0.423789914064312,0.4433876935247315
34,4,1,1,1,0.0,0.0,0,0.6979371983262208,0.37426934272222995
34,4,1,1,1,0.0,1.0,0,0.359937455083855,0.7961945865830187
34,4,1,1,1,0.0,1.0,1,0.35382042964137356,0.8441327646790269
34,4,1,1,1,0.0,1.0,2,0.0,0.3143137669647451
34,4,1,1,1,1.0,0.0,1,0.5675336547998433,0.05632987950349257
34,4,1,1,1,1.0,1.0,0,0.3651778297714423,0.6830244288329536
34,4,1,1,1,1.0,1.0,1,0.6003844030857309,0.36135080900225963
34,4,1,1,1,1.0,1.0,2,0.3564675601954563,0.9477373589177767
34,4,2,0,0,0.0,1.0,1,0.0,0.30444247425629145
34,4,2,0,1,1.0,0.0,1,0.3963410403004663,0.023955737772957317
34,4,2,0,1,1.0,0.0,3,0.4817702279040865,0.5670325516086785
34,4,2,1,0,0.0,0.0,0,0.0,0.3416901314075494
34,4,2,1,0,0.0,0.0,0,0.0,0.9941256389985244
34,4,2,1,0,0.0,0.0,4,0.0,0.7079230066471348
34,4,2,1,0,0.0,1.0,0,0.0,0.06411802327122239
34,4,2,1,0,2.0,0.0,1,0.0,0.8547766311682765
34,4,2,1,0,2.0,1.0,1,0.43756287662452914,0.6701777019705382
34,4,2,1,0,1.0,0.0,3,0.3539905784057583,0.3427861360759952
34,4,2,1,1,0.0,0.0,0,0.0,0.3335838572583681
34,4,2,1,1,0.0,0.0,1,0.632692859479321,0.6309650571629589
34,4,2,1,1,0.0,1.0,4,0.2844961075630349,0.7700205869660552
34,4,2,1,1,1.0,0.0,2,0.5319600878587797,0.21484581777559753
34,4,2,1,1,1.0,0.0,2,0.5913763233510467,0.10755927191046744
34,4,2,1,1,1.0,0.0,4,0.5696701796334919,0.5743447499236176
34,4,2,1,1,2.0,0.0,0,0.3393480994614188,0.1460428970966727
34,4,2,1,1,2.0,1.0,0,0.0,0.30341297593920213
34,4,2,1,1,0.0,0.0,0,0.6590855673711985,0.1286750384661735
34,5,1,0,0,0.0,0.0,0,0.0,0.2176658370874418
34,5,1,0,0,0.0,0.0,4,0.5152627108480579,0.8278353582767154
34,5,1,0,0,2.0,0.0,1,0.6699692691961108,0.10024472337108192
34,5,1,0,1,0.0,0.0,2,0.5626708039108629,0.4944696218488865
34,5,1,0,1,0.0,0.0,4,0.45420254095995716,0.16058733609059664
34,5,1,0,1,2.0,0.0,0,0.679960457251787,0.026147247062094425
34,5,1,1,0,0.0,0.0,0,0.0,0.3423727966020755
34,5,1,1,0,0.0,0.0,1,0.5743136585854441,0.22251465014908922
34,5,1,1,0,0.0,0.0,2,0.5097688467855614,0.5086796789093357
34,5,1,1,0,0.0,0.0,2,0.511245661535327,0.9554964499109665
34,5,1,1,0,0.0,1.0,0,0.0,0.1368601201414735
34,5,1,1,0,0.0,1.0,2,0.6566712405024686,0.5537393821109916
34,5,1,1,0,1.0,1.0,3,0.5092031190831305,0.716795703989731
34,5,1,1,0,2.0,0.0,1,0.6177168586656041,0.1386453906348056
34,5,1,1,1,0.0,0.0,1,0.47365346623403953,0.26406796849099085
34,5,1,1,1,0.0,0.0,1,0.5378858404223006,0.7597866096212189
34,5,1,1,1,0.0,0.0,3,0.33483503202435705,0.68501301874329
34,5,1,1,1,0.0,0.0,4,0.4137872472444888,0.8302127353162226
34,5,1,1,1,1.0,1.0,3,0.3853901797339311,0.8631171276856939
34,5,2,0,0,0.0,0.0,0,0.46869021601559424,0.5665376543459899
34,5,2,0,0,0.0,0.0,3,0.5542651201529674,0.33972114336919174
34,5,2,0,0,1.0,0.0,1,0.3198205693793843,0.28387405997272736
34,5,2,0,0,2.0,0.0,2,0.0,0.35545309577064604
34,5,2,0,0,2.0,0.0,4,0.0,0.2671531131223031
34,5,2,0,1,0.0,0.0,2,0.0,0.06040801896581123
34,5,2,1,0,0.0,0.0,2,0.48806019208834955,0.6944233174268143
34,5,2,1,0,0.0,1.0,1,0.0,0.13506784897957752
34,5,2,1,0,0.0,1.0,1,0.0,0.9278401587351592
34,5,2,1,0,0.0,1.0,2,0.2957271615738486,0.48436595694888857
34,5,2,1,0,1.0,0.0,3,0.37508671349391304,0.8862027823657158
34,5,2,1,0,2.0,0.0,1,0.0,0.7965754729576674
34,5,2,1,0,2.0,0.0,2,0.0,0.9652358800265425
34,5,2,1,0,2.0,0.0,2,0.45405861798310226,0.1538178896084576
34,5,2,1,0,2.0,1.0,1,0.3933209296252515,0.07861555778576854
34,5,2,1,1,0.0,0.0,0,0.0,0.45854419097023763
34,5,2,1,1,0.0,0.0,1,0.0,0.5145343880340573
34,5,2,1,1,0.0,1.0,0,0.0,0.6262692087094317
34,5,2,1,1,0.0,1.0,0,0.27501070255257826,0.33437038237151645
34,5,4,1,1,2.0,1.0,2,0.5218414376928896,0.14114682952221935
34,6,1,0,0,0.0,0.0,2,0.0,0.11363325197556365
34,6,1,0,0,2.0,1.0,0,0.5773473205794433,0.9828125585993462
34,6,1,0,1,0.0,0.0,4,0.0,0.26394885711585453
34,6,1,0,1,2.0,0.0,3,0.5875789648299037,0.2106802699657817
34,6,1,0,1,2.0,0.0,3,0.623674018403249,0.9060124241865098
34,6,1,0,1,1.0,1.0,3,0.4242158240423433,0.6899862936910475
34,6,1,1,0,0.0,1.0,4,0.40361610564671896,0.16746799319334996
34,6,1,1,0,1.0,1.0,3,0.23118314691036512,0.45171573885306043
34,6,1,1,0,2.0,1.0,1,0.0,0.0028553226833162564
34,6,1,1,0,2.0,1.0,1,0.23865199611523552,0.07011189568603801
34,6,1,1,1,0.0,0.0,0,0.0,0.3158404627641939
34,6,1,1,1,0.0,0.0,1,0.4565330489363232,0.48876522707918596
34,6,1,1,1,0.0,0.0,2,0.5324807374978423,0.06548455377488549
34,6,1,1,1,0.0,1.0,0,0.0,0.7013513290519245
34,6,1,1,1,0.0,1.0,2,0.44128426804683935,0.046938832658518885
34,6,1,1,1,2.0,0.0,0,0.3615944625166338,0.06076170274261192
34,6,2,0,0,0.0,0.0,1,0.0,0.9864523061952417
34,6,2,0,0,0.0,0.0,4,0.0,0.5040401858377475
34,6,2,0,0,1.0,0.0,2,0.4712499007066973,0.7857032846636854
34,6,2,0,0,1.0,1.0,2,0.1485330956485161,0.7846026295511221
34,6,2,1,0,2.0,0.0,1,0.0,0.9517715941872449
34,6,2,1,0,2.0,0.0,1,0.48279466774737106,0.43228478319679525
34,6,2,1,0,2.0,1.0,1,0.0,0.8551309650071581
34,6,2,1,0,1.0,0.0,3,0.43348384995676936,0.8316454721425897
34,6,2,1,1,0.0,0.0,0,0.0,0.8004950972817904
34,6,2,1,1,0.0,0.0,1,0.0,0.4956300826728952
34,6,2,1,1,0.0,0.0,1,0.0,0.8895116483624187
34,6,2,1,1,0.0,1.0,1,0.388348313054117,0.5216507176435349
34,6,2,1,1,0.0,1.0,2,0.0,0.6229657932332537
34,6,2,1,1,0.0,1.0,2,0.0,0.6546457186661325
34,6,2,1,1,0.0,1.0,2,0.0,0.8765777131716079
34,6,2,1,1,0.0,1.0,2,0.3604058922887775,0.057936082895916556
34,6,2,1,1,1.0,0.0,3,0.4834782520664068,0.29659647496335895
34,6,2,1,1,1.0,0.0,3,0.5651936210435082,0.9175040716388415
34,6,2,1,1,1.0,1.0,1,0.40711322274314643,0.5131360044884286
34,6,2,1,1,2.0,0.0,1,0.0,0.5802286118324299
34,7,1,0,0,0.0,0.0,0,0.0,0.372946916430519
34,7,1,0,0,1.0,0.0,0,0.24119406409191876,0.6228570328466367
34,7,1,0,1,0.0,1.0,3,0.43668766071515336,0.5652301294773651
34,7,1,0,1,1.0,1.0,1,0.6394072987960969,0.9426976776282134
34,7,1,0,1,2.0,0.0,1,0.3453837771343736,0.29942214481482976
34,7,1,1,0,0.0,0.0,2,0.4691779040645547,0.012436637698900244
34,7,1,1,0,0.0,0.0,2,0.6397632201982886,0.6095210092563839
34,7,1,1,0,1.0,0.0,1,0.47042346954494557,0.2560981573740292
34,7,1,1,0,1.0,1.0,1,0.39329012030342686,0.6945426788258279
34,7,1,1,1,2.0,0.0,0,0.0,0.08120290487741579
34,7,1,1,1,2.0,0.0,3,0.5298746196114925,0.15897188181471328
34,7,1,1,1,1.0,1.0,3,0.5469916889363328,0.3568757816371463
34,7,1,1,1,2.0,1.0,0,0.2819115522162804,0.10117161188893538
34,7,2,0,0,0.0,0.0,0,0.0,0.579207914355821
34,7,2,0,0,0.0,0.0,2,0.0,0.6534374532767878
34,7,2,0,1,0.0,0.0,1,0.0,0.5015106442665275
34,7,2,0,1,0.0,1.0,2,0.0,0.8078148463178233
34,7,2,1,0,0.0,0.0,0,0.0,0.274987311288228
34,7,2,1,0,0.0,0.0,3,0.0,0.4836605895863055
34,7,2,1,0,0.0,1.0,1,0.0,0.9651417210343587
34,7,2,1,0,0.0,1.0,2,0.0,0.975408351497568
34,7,2,1,0,1.0,1.0,2,0.44395786352937167,0.7428368409183077
34,7,2,1,0,2.0,0.0,0,0.0,0.31012201665259026
34,7,2,1,0,2.0,0.0,1,0.5607646514965499,0.2312973388958645
34,7,2,1,1,0.0,0.0,1,0.0,0.9021644567056153
34,7,2,1,1,0.0,0.0,1,0.0,0.9404246605550829
34,7,2,1,1,0.0,0.0,1,0.45044065500857344,0.2832005456521097
34,7,2,1,1,0.0,0.0,2,0.4248886071631714,0.13189324580497436
34,7,2,1,1,0.0,0.0,3,0.0,0.3260724899227876
34,7,2,1,1,0.0,1.0,0,0.4844659439216935,0.35087060814307763
34,7,2,1,1,0.0,1.0,1,0.0,0.9948860116141091
34,8,1,0,0,0.0,0.0,0,0.4876860561194388,0.5824754764079969
34,8,1,0,0,0.0,1.0,2,0.4000012116473266,0.2301554798483255
34,8,1,0,0,2.0,0.0,1,0.0,0.2398282535982186
34,8,1,0,1,2.0,0.0,0,0.4330600125333756,0.7236369073246496
34,8,1,0,1,2.0,1.0,0,0.0,0.5348983327907815
34,8,1,0,1,1.0,1.0,0,0.44601945754150624,0.9861453268787169
34,8,1,0,1,1.0,1.0,3,0.39295986669328575,0.9589851330802092
34,8,1,1,0,0.0,0.0,0,0.403016459790507,0.982011132063112
34,8,1,1,0,0.0,0.0,2,0.4547197629125037,0.4639594581282512
34,8,1,1,0,2.0,0.0,1,0.0,0.3604020183927565
34,8,1,1,0,2.0,0.0,1,0.39212223576512684,0.1976709775783587
34,8,1,1,0,0.0,1.0,2,0.16802471473577182,0.10294488123615804
34,8,1,1,0,0.0,1.0,2,0.33044946655432894,0.45907284145635907
34,8,1,1,1,0.0,0.0,0,0.652683565666044,0.5199920592416575
34,8,1,1,1,2.0,0.0,2,0.0,0.38253093170397773
34,8,2,0,0,1.0,1.0,3,0.5449603462505435,0.235255616911415
34,8,2,0,0,2.0,1.0,3,0.5065608112042623,0.0023400234722415992
34,8,2,0,1,0.0,0.0,1,0.42442196351514677,0.9113424332023708
34,8,2,0,1,0.0,1.0,0,0.0,0.7093724450685039
34,8,2,0,1,0.0,1.0,0,0.0,0.72802062596978
34,8,2,0,1,1.0,0.0,2,0.5892165221345448,0.007750740195688687
34,8,2,1,0,0.0,0.0,1,0.0,0.19281116346611096
34,8,2,1,0,0.0,1.0,2,0.48760207779979514,0.9399611162866054
34,8,2,1,0,0.0,1.0,3,0.0,0.26788783328807897
34,8,2,1,0,0.0,1.0,3,0.0,0.47382620040213835
34,8,2,1,0,0.0,1.0,4,0.0,0.13731556363632724
34,8,2,1,1,0.0,0.0,1,0.0,0.8710086813290668
34,8,2,1,1,0.0,0.0,2,0.0,0.18735984286499358
34,8,2,1,1,0.0,0.0,2,0.0,0.6672432717324503
34,8,2,1,1,0.0,1.0,2,0.0,0.08117610231777134
34,8,2,1,1,1.0,0.0,0,0.47835700941366277,0.0016591584496319397
34,8,2,1,1,2.0,0.0,1,0.0,0.903003436828217
34,9,1,0,0,1.0,1.0,2,0.40764567000091556,0.889289877183271
34,9,1,0,1,0.0,0.0,2,0.6012671917908982,0.041129927908115226
34,9,1,1,0,0.0,0.0,3,0.6157710885722567,0.9570128947314468
34,9,1,1,0,0.0,1.0,1,0.0,0.1212297274389704
34,9,1,1,0,0.0,1.0,2,0.500101216394274,0.9946862925409377
34,9,1,1,0,1.0,0.0,1,0.29617527180059444,0.07512392433477397
34,9,1,1,0,1.0,1.0,0,0.702721013141232,0.80108495361307
34,9,1,1,0,2.0,0.0,1,0.5278636836175198,0.8887655771126143
34,9,1,1,0,0.0,0.0,3,0.0,0.915134795372958
34,9,1,1,0,2.0,0.0,0,0.5039348446215752,0.871267906085031
34,9,1,1,1,0.0,1.0,3,0.2802033287698603,0.3429766542704828
34,9,1,1,1,2.0,0.0,0,0.0,0.46602770564588913
34,9,1,1,1,1.0,1.0,0,0.4669637780024552,0.5803437228255298
34,9,2,0,0,0.0,0.0,0,0.0,0.03261611483896712
34,9,2,0,0,1.0,0.0,1,0.44937185452467976,0.7061598882693297
34,9,2,0,0,1.0,1.0,3,0.4059869885816987,0.9350912012097155
34,9,2,0,1,1.0,1.0,2,0.3627990153292917,0.8189353083219447
34,9,2,0,1,2.0,0.0,0,0.0,0.44505295255696914
34,9,2,0,1,2.0,0.0,2,0.4567972199389801,0.12665064513661053
34,9,2,1,0,0.0,0.0,0,0.0,0.5393781606143386
34,9,2,1,0,0.0,0.0,2,0.0,0.8090232117167189
34,9,2,1,0,0.0,0.0,3,0.0,0.8549280456283574
34,9,2,1,0,0.0,1.0,1,0.0,0.6905766000653062
34,9,2,1,0,0.0,1.0,1,0.0,0.8396040321850737
34,9,2,1,0,1.0,0.0,2,0.535119099551535,0.7353856793323763
34,9,2,1,0,1.0,0.0,2,0.6484352272271184,0.4745513196510266
34,9,2,1,0,2.0,0.0,1,0.0,0.5937467028101183
34,9,2,1,0,2.0,0.0,2,0.0,0.6378520148674198
34,9,2,1,0,2.0,0.0,3,0.0,0.2501972438367864
34,9,2,1,1,0.0,0.0,1,0.0,0.5700282877014754
34,9,2,1,1,0.0,0.0,2,0.0,0.3262611079358078
34,9,2,1,1,0.0,0.0,2,0.0,0.4784207891853672
34,9,2,1,1,0.0,1.0,1,0.0,0.10225286514862168
34,9,2,1,1,1.0,0.0,3,0.432499306790259,0.13544413491488436
34,9,2,1,1,2.0,0.0,2,0.40107120783581895,0.9513518541020667
34,9,2,1,1,2.0,1.0,2,0.0,0.33748492981079686
34,9,2,1,1,2.0,1.0,2,0.2124366909289744,0.21424241015016932
34,10,1,0,0,0.0,1.0,2,0.33856208311510066,0.7311650762647833
34,10,1,0,0,1.0,0.0,3,0.50610090335881,0.18407607926556982
